Target,TeamID1,TeamID2,Season,DayNum,Wins_1,Losses_1,Matches_1,Points_1,Avg_points_per_game_1,Wins_2,Losses_2,Matches_2,Points_2,Avg_points_per_game_2,together_matches_played,together_number_of_wins,together_winning_percentage,Seed_number_1,Seed_number_2,Avg_points_difference,Avg_points_ratio,Wins_difference,Wins_percentage_ratio,Seeds_difference,Seeds_ratio
1,3163,3214,2000,137,30,1.0,31.0,2637.0,85.06451612903226,15,14.0,29.0,2142.0,73.86206896551724,,,,1,16,11.202447163515018,1.1516671184602874,2.0,1.8709677419354838,-15,0.0625
1,3203,3417,2000,137,25,5.0,30.0,2243.0,74.76666666666667,18,10.0,28.0,2086.0,74.5,,,,7,10,0.2666666666666657,1.003579418344519,1.3888888888888888,1.2962962962962963,-3,0.7
1,3228,3428,2000,137,22,10.0,32.0,2451.0,76.59375,22,7.0,29.0,1867.0,64.37931034482759,,,,6,11,12.214439655172413,1.189726164970541,1.0,0.90625,-5,0.5454545454545454
1,3235,3384,2000,137,25,5.0,30.0,2402.0,80.06666666666666,22,7.0,29.0,2166.0,74.6896551724138,,,,3,14,5.377011494252869,1.071991381963681,1.1363636363636365,1.0984848484848484,-11,0.21428571428571427
0,3251,3261,2000,137,22,7.0,29.0,2007.0,69.20689655172414,22,6.0,28.0,1934.0,69.07142857142857,,,,14,3,0.13546798029557294,1.0019612737581571,1.0,0.9655172413793104,11,4.666666666666667
1,3280,3389,2000,137,23,7.0,30.0,2337.0,77.9,23,7.0,30.0,1973.0,65.76666666666667,,,,3,14,12.13333333333334,1.1844906234161177,1.0,1.0,-11,0.21428571428571427
1,3323,3360,2000,137,25,4.0,29.0,2219.0,76.51724137931035,17,12.0,29.0,1785.0,61.55172413793103,,,,2,15,14.965517241379317,1.2431372549019608,1.4705882352941178,1.4705882352941178,-13,0.13333333333333333
1,3336,3464,2000,137,26,4.0,30.0,2286.0,76.2,22,8.0,30.0,2235.0,74.5,,,,2,15,1.7000000000000028,1.0228187919463088,1.1818181818181819,1.1818181818181819,-13,0.13333333333333333
0,3221,3353,2000,137,23,6.0,29.0,2143.0,73.89655172413794,22,7.0,29.0,1856.0,64.0,,,,15,2,9.896551724137936,1.1546336206896552,1.0454545454545454,1.0454545454545454,13,7.5
1,3372,3462,2000,137,27,3.0,30.0,2314.0,77.13333333333334,26,4.0,30.0,2329.0,77.63333333333334,,,,11,6,-0.5,0.9935594675826535,1.0384615384615385,1.0384615384615385,5,1.8333333333333333
1,3386,3400,2000,137,24,5.0,29.0,1984.0,68.41379310344827,21,12.0,33.0,2483.0,75.24242424242425,,,,10,7,-6.828631138975979,0.9092449345202548,1.1428571428571428,1.3004926108374384,3,1.4285714285714286
0,3332,3412,2000,137,23,7.0,30.0,2118.0,70.6,19,13.0,32.0,2210.0,69.0625,,,,6,11,1.5374999999999943,1.022262443438914,1.2105263157894737,1.2912280701754386,-5,0.5454545454545454
0,3337,3438,2000,137,20,9.0,29.0,2032.0,70.06896551724138,23,8.0,31.0,2249.0,72.54838709677419,,,,13,4,-2.4794215795328114,0.965823891078027,0.8695652173913043,0.9295352323838081,9,3.25
1,3112,3245,2000,138,24,6.0,30.0,2351.0,78.36666666666666,26,5.0,31.0,2479.0,79.96774193548387,,,,8,9,-1.6010752688172118,0.9799784859486351,0.9230769230769231,0.9538461538461539,-1,0.8888888888888888
0,3144,3181,2000,138,19,8.0,27.0,1940.0,71.85185185185185,26,5.0,31.0,2307.0,74.41935483870968,,,,15,2,-2.567502986857832,0.9654995264011301,0.7307692307692307,0.8390313390313391,13,7.5
1,3208,3285,2000,138,29,3.0,32.0,2529.0,79.03125,21,7.0,28.0,1781.0,63.607142857142854,,,,1,16,15.424107142857146,1.2424901740595171,1.380952380952381,1.2083333333333333,-15,0.0625
0,3108,3256,2000,138,21,8.0,29.0,2015.0,69.48275862068965,28,2.0,30.0,2648.0,88.26666666666667,,,,16,1,-18.783908045977014,0.7871913741014689,0.75,0.7758620689655172,15,16.0
0,3263,3314,2000,138,20,10.0,30.0,1943.0,64.76666666666667,18,12.0,30.0,2144.0,71.46666666666667,,,,12,5,-6.700000000000003,0.90625,1.1111111111111112,1.1111111111111112,7,2.4
0,3140,3328,2000,138,21,8.0,29.0,2011.0,69.34482758620689,23,7.0,30.0,2365.0,78.83333333333333,,,,12,5,-9.488505747126439,0.8796384048990303,0.9130434782608695,0.9445277361319341,7,2.4
1,3330,3453,2000,138,27,5.0,32.0,2550.0,79.6875,21,8.0,29.0,1929.0,66.51724137931035,,,,4,13,13.170258620689651,1.1979976671850698,1.2857142857142858,1.1651785714285714,-9,0.3076923076923077
0,3171,3345,2000,138,19,7.0,26.0,1925.0,74.03846153846153,22,7.0,29.0,1972.0,68.0,,,,13,4,6.038461538461533,1.0888009049773755,0.8636363636363636,0.9632867132867133,9,3.25
1,3349,3364,2000,138,21,9.0,30.0,2051.0,68.36666666666666,30,4.0,34.0,2751.0,80.91176470588235,,,,13,4,-12.545098039215688,0.8449533502968617,0.7,0.7933333333333333,9,3.25
0,3301,3374,2000,138,20,8.0,28.0,1986.0,70.92857142857143,21,8.0,29.0,2095.0,72.24137931034483,,,,5,12,-1.312807881773395,0.9818274803954995,0.9523809523809523,0.9863945578231292,-7,0.4166666666666667
0,3276,3390,2000,138,22,7.0,29.0,2108.0,72.6896551724138,20,8.0,28.0,2083.0,74.39285714285714,,,,8,9,-1.7032019704433452,0.97710530236562,1.1,1.0620689655172413,-1,0.8888888888888888
0,3202,3397,2000,138,20,10.0,30.0,2146.0,71.53333333333333,28,3.0,31.0,2518.0,81.2258064516129,,,,16,1,-9.692473118279565,0.8806724913952874,0.7142857142857143,0.7380952380952381,15,16.0
0,3399,3403,2000,138,24,8.0,32.0,2372.0,74.125,25,4.0,29.0,2034.0,70.13793103448276,,,,14,3,3.9870689655172384,1.056846116027532,0.96,0.87,11,4.666666666666667
1,3408,3436,2000,138,26,4.0,30.0,2452.0,81.73333333333333,25,5.0,30.0,2265.0,75.5,,,,6,11,6.233333333333334,1.082560706401766,1.04,1.04,-5,0.5454545454545454
0,3242,3435,2000,138,20,9.0,29.0,2044.0,70.48275862068965,20,12.0,32.0,2166.0,67.6875,,,,8,9,2.7952586206896513,1.0412965262521094,1.0,1.103448275862069,-1,0.8888888888888888
0,3266,3443,2000,138,22,6.0,28.0,1956.0,69.85714285714286,21,9.0,30.0,2234.0,74.46666666666667,,,,7,10,-4.609523809523807,0.9380995012149892,1.0476190476190477,1.1224489795918366,-3,0.7
0,3155,3163,2000,139,18,11.0,29.0,1835.0,63.275862068965516,30,1.0,31.0,2637.0,85.06451612903226,,,,9,1,-21.78865406006674,0.7438573091156356,0.6,0.6413793103448275,8,9.0
0,3228,3235,2000,139,22,10.0,32.0,2451.0,76.59375,25,5.0,30.0,2402.0,80.06666666666666,,,,6,3,-3.472916666666663,0.9566246877601999,0.88,0.825,3,2.0
1,3261,3372,2000,139,22,6.0,28.0,1934.0,69.07142857142857,27,3.0,30.0,2314.0,77.13333333333334,,,,3,11,-8.06190476190477,0.8954809235708111,0.8148148148148148,0.873015873015873,-8,0.2727272727272727
0,3203,3323,2000,139,25,5.0,30.0,2243.0,74.76666666666667,25,4.0,29.0,2219.0,76.51724137931035,,,,7,2,-1.750574712643683,0.9771218266486404,1.0,0.9666666666666667,5,3.5
0,3120,3336,2000,139,21,7.0,28.0,2067.0,73.82142857142857,26,4.0,30.0,2286.0,76.2,1.0,0.0,0.0,7,2,-2.3785714285714334,0.968785151856018,0.8076923076923077,0.8653846153846154,5,3.5
1,3353,3386,2000,139,22,7.0,29.0,1856.0,64.0,24,5.0,29.0,1984.0,68.41379310344827,,,,2,10,-4.4137931034482705,0.935483870967742,0.9166666666666666,0.9166666666666666,-8,0.2
0,3280,3412,2000,139,23,7.0,30.0,2337.0,77.9,19,13.0,32.0,2210.0,69.0625,,,,3,11,8.837500000000006,1.1279638009049775,1.2105263157894737,1.2912280701754386,-8,0.2727272727272727
0,3130,3438,2000,139,25,8.0,33.0,2341.0,70.93939393939394,23,8.0,31.0,2249.0,72.54838709677419,,,,5,4,-1.6089931573802545,0.9778217928506946,1.0869565217391304,1.0210803689064558,1,1.25
1,3181,3443,2000,140,26,5.0,31.0,2307.0,74.41935483870968,21,9.0,30.0,2234.0,74.46666666666667,,,,2,10,-0.04731182795698885,0.999364657637104,1.2380952380952381,1.1981566820276497,-8,0.2
1,3208,3390,2000,140,29,3.0,32.0,2529.0,79.03125,20,8.0,28.0,2083.0,74.39285714285714,,,,1,9,4.638392857142861,1.0623499759961594,1.45,1.26875,-8,0.1111111111111111
1,3256,3435,2000,140,28,2.0,30.0,2648.0,88.26666666666667,20,12.0,32.0,2166.0,67.6875,,,,1,9,20.579166666666666,1.3040320098491844,1.4,1.4933333333333334,-8,0.1111111111111111
1,3314,3349,2000,140,18,12.0,30.0,2144.0,71.46666666666667,21,9.0,30.0,2051.0,68.36666666666666,,,,5,13,3.1000000000000085,1.0453437347635302,0.8571428571428571,0.8571428571428571,-8,0.38461538461538464
1,3328,3345,2000,140,23,7.0,30.0,2365.0,78.83333333333333,22,7.0,29.0,1972.0,68.0,,,,5,4,10.833333333333329,1.159313725490196,1.0454545454545454,1.0106060606060605,1,1.25
1,3330,3374,2000,140,27,5.0,32.0,2550.0,79.6875,21,8.0,29.0,2095.0,72.24137931034483,,,,4,12,7.446120689655174,1.1030727923627686,1.2857142857142858,1.1651785714285714,-8,0.3333333333333333
0,3112,3397,2000,140,24,6.0,30.0,2351.0,78.36666666666666,28,3.0,31.0,2518.0,81.2258064516129,,,,8,1,-2.8591397849462368,0.9648001059041568,0.8571428571428571,0.8857142857142857,7,8.0
1,3403,3408,2000,140,25,4.0,29.0,2034.0,70.13793103448276,26,4.0,30.0,2452.0,81.73333333333333,,,,3,6,-11.595402298850573,0.8581312932440794,0.9615384615384616,0.9946949602122016,-3,0.5
1,3163,3328,2000,145,30,1.0,31.0,2637.0,85.06451612903226,23,7.0,30.0,2365.0,78.83333333333333,1.0,1.0,1.0,1,5,6.231182795698928,1.079042487894701,1.3043478260869565,1.262272089761571,-4,0.2
1,3208,3314,2000,145,29,3.0,32.0,2529.0,79.03125,18,12.0,30.0,2144.0,71.46666666666667,,,,1,5,7.564583333333331,1.1058477145522387,1.6111111111111112,1.5104166666666667,-4,0.2
1,3256,3330,2000,145,28,2.0,30.0,2648.0,88.26666666666667,27,5.0,32.0,2550.0,79.6875,,,,1,4,8.579166666666666,1.1076601307189542,1.037037037037037,1.1061728395061727,-3,0.25
0,3181,3261,2000,145,26,5.0,31.0,2307.0,74.41935483870968,22,6.0,28.0,1934.0,69.07142857142857,,,,2,3,5.34792626728111,1.077426026620409,1.1818181818181819,1.067448680351906,-1,0.6666666666666666
0,3235,3336,2000,145,25,5.0,30.0,2402.0,80.06666666666666,26,4.0,30.0,2286.0,76.2,,,,3,2,3.86666666666666,1.0507436570428696,0.9615384615384616,0.9615384615384616,1,1.5
1,3353,3412,2000,145,22,7.0,29.0,1856.0,64.0,19,13.0,32.0,2210.0,69.0625,,,,2,11,-5.0625,0.9266968325791856,1.1578947368421053,1.2776769509981851,-9,0.18181818181818182
1,3397,3438,2000,145,28,3.0,31.0,2518.0,81.2258064516129,23,8.0,31.0,2249.0,72.54838709677419,,,,1,4,8.677419354838705,1.1196087149844374,1.2173913043478262,1.2173913043478262,-3,0.25
0,3323,3403,2000,145,25,4.0,29.0,2219.0,76.51724137931035,25,4.0,29.0,2034.0,70.13793103448276,,,,2,3,6.379310344827587,1.0909537856440512,1.0,1.0,-1,0.6666666666666666
1,3163,3261,2000,147,30,1.0,31.0,2637.0,85.06451612903226,22,6.0,28.0,1934.0,69.07142857142857,,,,1,3,15.993087557603687,1.2315441838743035,1.3636363636363635,1.2316715542521994,-2,0.3333333333333333
0,3256,3336,2000,147,28,2.0,30.0,2648.0,88.26666666666667,26,4.0,30.0,2286.0,76.2,,,,1,2,12.066666666666663,1.1583552055993,1.0769230769230769,1.0769230769230769,-1,0.5
0,3208,3353,2000,147,29,3.0,32.0,2529.0,79.03125,22,7.0,29.0,1856.0,64.0,,,,1,2,15.03125,1.23486328125,1.3181818181818181,1.1946022727272727,-1,0.5
1,3397,3403,2000,147,28,3.0,31.0,2518.0,81.2258064516129,25,4.0,29.0,2034.0,70.13793103448276,,,,1,3,11.087875417130135,1.1580867193199478,1.12,1.047741935483871,-2,0.3333333333333333
1,3163,3336,2000,151,30,1.0,31.0,2637.0,85.06451612903226,26,4.0,30.0,2286.0,76.2,1.0,1.0,1.0,1,2,8.864516129032253,1.1163322326644654,1.1538461538461537,1.1166253101736974,-1,0.5
0,3353,3397,2000,151,22,7.0,29.0,1856.0,64.0,28,3.0,31.0,2518.0,81.2258064516129,,,,2,1,-17.225806451612897,0.7879269261318508,0.7857142857142857,0.8399014778325123,1,2.0
1,3163,3397,2000,153,30,1.0,31.0,2637.0,85.06451612903226,28,3.0,31.0,2518.0,81.2258064516129,2.0,1.0,0.5,1,1,3.8387096774193594,1.0472597299444004,1.0714285714285714,1.0714285714285714,0,1.0
0,3151,3155,2001,137,24,6.0,30.0,2281.0,76.03333333333333,20,9.0,29.0,2076.0,71.58620689655173,,,,12,5,4.447126436781602,1.0621226718047527,1.2,1.16,7,2.4
1,3196,3221,2001,137,23,5.0,28.0,2194.0,78.35714285714286,21,8.0,29.0,2063.0,71.13793103448276,,,,3,14,7.2192118226601,1.1014818918357454,1.0952380952380953,1.1343537414965987,-11,0.21428571428571427
1,3199,3408,2001,137,18,11.0,29.0,2059.0,71.0,22,9.0,31.0,2189.0,70.61290322580645,,,,7,10,0.3870967741935516,1.005481955230699,0.8181818181818182,0.8746081504702194,-3,0.7
1,3208,3251,2001,137,26,5.0,31.0,2484.0,80.12903225806451,18,11.0,29.0,1792.0,61.793103448275865,,,,2,15,18.335928809788648,1.29673099078341,1.4444444444444444,1.3512544802867383,-13,0.13333333333333333
0,3224,3235,2001,137,20,9.0,29.0,2385.0,82.24137931034483,25,5.0,30.0,2372.0,79.06666666666666,,,,15,2,3.1747126436781627,1.0401523521544456,0.8,0.8275862068965517,13,7.5
0,3113,3261,2001,137,19,9.0,28.0,1838.0,65.64285714285714,19,10.0,29.0,2057.0,70.93103448275862,,,,11,6,-5.28817733990148,0.9254462115424682,1.0,1.0357142857142858,5,1.8333333333333333
1,3281,3458,2001,137,19,9.0,28.0,2115.0,75.53571428571429,18,9.0,27.0,2067.0,76.55555555555556,,,,10,7,-1.0198412698412653,0.986678415923699,1.0555555555555556,1.0178571428571428,3,1.4285714285714286
0,3174,3301,2001,137,25,5.0,30.0,2115.0,70.5,20,10.0,30.0,1965.0,65.5,,,,13,4,5.0,1.0763358778625953,1.25,1.25,9,3.25
1,3345,3364,2001,137,26,6.0,32.0,2437.0,76.15625,22,8.0,30.0,2139.0,71.3,,,,3,14,4.856250000000003,1.0681100981767182,1.1818181818181819,1.1079545454545454,-11,0.21428571428571427
1,3388,3400,2001,137,25,5.0,30.0,2091.0,69.7,20,12.0,32.0,2220.0,69.375,,,,9,8,0.32500000000000284,1.0046846846846846,1.25,1.3333333333333333,1,1.125
0,3122,3397,2001,137,17,12.0,29.0,2188.0,75.44827586206897,29,2.0,31.0,2575.0,83.06451612903226,,,,16,1,-7.616240266963288,0.9083093404753935,0.5862068965517241,0.6266349583828775,15,16.0
0,3335,3403,2001,137,21,5.0,26.0,1834.0,70.53846153846153,23,6.0,29.0,2107.0,72.65517241379311,,,,15,2,-2.1167108753315773,0.970866342959366,0.9130434782608695,1.0183946488294315,13,7.5
0,3179,3437,2001,137,22,6.0,28.0,1980.0,70.71428571428571,21,8.0,29.0,1878.0,64.75862068965517,,,,12,5,5.955665024630534,1.0919671382930167,1.0476190476190477,1.0850340136054422,7,2.4
0,3176,3439,2001,137,24,6.0,30.0,2022.0,67.4,20,8.0,28.0,1814.0,64.78571428571429,,,,10,7,2.614285714285714,1.0403528114663727,1.2,1.12,3,1.4285714285714286
0,3330,3449,2001,137,19,8.0,27.0,1993.0,73.81481481481481,19,9.0,28.0,2053.0,73.32142857142857,,,,11,6,0.49338624338624015,1.0067290866121845,1.0,1.037037037037037,5,1.8333333333333333
0,3257,3462,2001,137,19,7.0,26.0,1896.0,72.92307692307692,27,2.0,29.0,2310.0,79.65517241379311,,,,13,4,-6.7320954907161905,0.9154845154845154,0.7037037037037037,0.7849002849002849,9,3.25
1,3116,3124,2001,138,18,13.0,31.0,2254.0,72.70967741935483,20,8.0,28.0,2179.0,77.82142857142857,,,,9,8,-5.111751152073737,0.9343143495832654,0.9,0.8129032258064516,1,1.125
1,3160,3373,2001,138,20,8.0,28.0,2177.0,77.75,24,5.0,29.0,2205.0,76.03448275862068,,,,6,11,1.7155172413793167,1.022562358276644,0.8333333333333334,0.8630952380952381,-5,0.5454545454545454
1,3161,3268,2001,138,23,5.0,28.0,2023.0,72.25,17,11.0,28.0,1840.0,65.71428571428571,,,,9,8,6.535714285714292,1.0994565217391306,1.3529411764705883,1.3529411764705883,1,1.125
1,3163,3254,2001,138,28,2.0,30.0,2631.0,87.7,15,14.0,29.0,2112.0,72.82758620689656,,,,1,16,14.872413793103448,1.204214015151515,1.8666666666666667,1.8044444444444445,-15,0.0625
1,3181,3454,2001,138,28,3.0,31.0,2316.0,74.70967741935483,18,10.0,28.0,1913.0,68.32142857142857,,,,1,16,6.388248847926263,1.093502858202789,1.5555555555555556,1.4050179211469533,-15,0.0625
1,3234,3332,2001,138,20,9.0,29.0,2221.0,76.58620689655173,16,11.0,27.0,1838.0,68.07407407407408,,,,4,13,8.512132822477653,1.1250422122997261,1.25,1.1637931034482758,-9,0.3076923076923077
0,3209,3256,2001,138,22,6.0,28.0,2042.0,72.92857142857143,28,4.0,32.0,2426.0,75.8125,,,,14,3,-2.8839285714285694,0.9619597220586503,0.7857142857142857,0.8979591836734694,11,4.666666666666667
1,3276,3438,2001,138,18,11.0,29.0,1984.0,68.41379310344827,18,13.0,31.0,2238.0,72.19354838709677,,,,8,9,-3.779755283648498,0.9476441403962897,1.0,1.0689655172413792,-1,0.8888888888888888
1,3283,3405,2001,138,25,5.0,30.0,2500.0,83.33333333333333,24,4.0,28.0,2091.0,74.67857142857143,,,,5,12,8.654761904761898,1.1158935118762952,1.0416666666666667,0.9722222222222222,-7,0.4166666666666667
0,3108,3323,2001,138,20,10.0,30.0,2015.0,67.16666666666667,28,2.0,30.0,2293.0,76.43333333333334,,,,16,1,-9.266666666666666,0.878761447884867,0.7142857142857143,0.7142857142857143,15,16.0
1,3328,3331,2001,138,26,5.0,31.0,2579.0,83.19354838709677,16,10.0,26.0,1674.0,64.38461538461539,1.0,1.0,1.0,2,15,18.808933002481382,1.2921339653909891,1.625,1.3629032258064515,-13,0.13333333333333333
1,3353,3372,2001,138,22,7.0,29.0,1900.0,65.51724137931035,26,6.0,32.0,2193.0,68.53125,,,,4,13,-3.0140086206896513,0.9560199380473923,0.8461538461538461,0.9336870026525199,-9,0.3076923076923077
0,3203,3390,2001,138,22,9.0,31.0,2208.0,71.2258064516129,18,10.0,28.0,2095.0,74.82142857142857,,,,7,10,-3.5956221198156726,0.9519439525752559,1.2222222222222223,1.103942652329749,-3,0.7
0,3336,3395,2001,138,19,9.0,28.0,2218.0,79.21428571428571,24,7.0,31.0,2226.0,71.80645161290323,,,,6,11,7.407834101382477,1.1031639070722628,0.7916666666666666,0.8764880952380952,-5,0.5454545454545454
0,3193,3428,2001,138,25,5.0,30.0,2222.0,74.06666666666666,25,3.0,28.0,1828.0,65.28571428571429,,,,12,5,8.780952380952371,1.134500364697301,1.0,0.9333333333333333,7,2.4
0,3226,3435,2001,138,19,4.0,23.0,1476.0,64.17391304347827,21,9.0,30.0,2330.0,77.66666666666667,,,,14,3,-13.492753623188406,0.8262735584997201,0.9047619047619048,1.1801242236024845,11,4.666666666666667
0,3199,3235,2001,139,18,11.0,29.0,2059.0,71.0,25,5.0,30.0,2372.0,79.06666666666666,,,,7,2,-8.066666666666663,0.8979763912310287,0.72,0.7448275862068966,5,3.5
0,3208,3281,2001,139,26,5.0,31.0,2484.0,80.12903225806451,19,9.0,28.0,2115.0,75.53571428571429,,,,2,10,4.593317972350221,1.0608098833218942,1.368421052631579,1.2359932088285228,-8,0.2
1,3301,3437,2001,139,20,10.0,30.0,1965.0,65.5,21,8.0,29.0,1878.0,64.75862068965517,,,,4,5,0.7413793103448256,1.0114483493077742,0.9523809523809523,0.9206349206349206,-1,0.8
0,3261,3345,2001,139,19,10.0,29.0,2057.0,70.93103448275862,26,6.0,32.0,2437.0,76.15625,1.0,1.0,1.0,6,3,-5.225215517241381,0.9313882246402445,0.7307692307692307,0.8063660477453581,3,2.0
0,3388,3397,2001,139,25,5.0,30.0,2091.0,69.7,29,2.0,31.0,2575.0,83.06451612903226,,,,9,1,-13.364516129032253,0.839106796116505,0.8620689655172413,0.8908045977011494,8,9.0
1,3403,3439,2001,139,23,6.0,29.0,2107.0,72.65517241379311,20,8.0,28.0,1814.0,64.78571428571429,,,,2,7,7.8694581280788185,1.1214690339505,1.15,1.110344827586207,-5,0.2857142857142857
0,3196,3449,2001,139,23,5.0,28.0,2194.0,78.35714285714286,19,9.0,28.0,2053.0,73.32142857142857,,,,3,6,5.035714285714292,1.0686799805163176,1.2105263157894737,1.2105263157894737,-3,0.5
0,3155,3462,2001,139,20,9.0,29.0,2076.0,71.58620689655173,27,2.0,29.0,2310.0,79.65517241379311,,,,5,4,-8.06896551724138,0.8987012987012987,0.7407407407407407,0.7407407407407407,1,1.25
0,3161,3163,2001,140,23,5.0,28.0,2023.0,72.25,28,2.0,30.0,2631.0,87.7,,,,9,1,-15.450000000000003,0.8238312428734321,0.8214285714285714,0.8801020408163265,8,9.0
0,3116,3181,2001,140,18,13.0,31.0,2254.0,72.70967741935483,28,3.0,31.0,2316.0,74.70967741935483,,,,9,1,-2.0,0.9732297063903281,0.6428571428571429,0.6428571428571429,8,9.0
1,3256,3395,2001,140,28,4.0,32.0,2426.0,75.8125,24,7.0,31.0,2226.0,71.80645161290323,,,,3,11,4.006048387096769,1.0557895327942497,1.1666666666666667,1.1302083333333333,-8,0.2727272727272727
1,3283,3353,2001,140,25,5.0,30.0,2500.0,83.33333333333333,22,7.0,29.0,1900.0,65.51724137931035,,,,5,4,17.81609195402298,1.2719298245614035,1.1363636363636365,1.0984848484848484,1,1.25
0,3276,3323,2001,140,18,11.0,29.0,1984.0,68.41379310344827,28,2.0,30.0,2293.0,76.43333333333334,,,,8,1,-8.019540229885067,0.8950779734424108,0.6428571428571429,0.6650246305418719,7,8.0
1,3328,3390,2001,140,26,5.0,31.0,2579.0,83.19354838709677,18,10.0,28.0,2095.0,74.82142857142857,1.0,1.0,1.0,2,10,8.3721198156682,1.1118946801139424,1.4444444444444444,1.3046594982078854,-8,0.2
0,3234,3428,2001,140,20,9.0,29.0,2221.0,76.58620689655173,25,3.0,28.0,1828.0,65.28571428571429,1.0,0.0,0.0,4,5,11.300492610837438,1.1730928846298951,0.8,0.7724137931034483,-1,0.8
0,3160,3435,2001,140,20,8.0,28.0,2177.0,77.75,21,9.0,30.0,2330.0,77.66666666666667,,,,6,3,0.0833333333333286,1.0010729613733904,0.9523809523809523,1.0204081632653061,3,2.0
1,3163,3301,2001,145,28,2.0,30.0,2631.0,87.7,20,10.0,30.0,1965.0,65.5,,,,1,4,22.200000000000003,1.3389312977099237,1.4,1.4,-3,0.25
1,3256,3281,2001,145,28,4.0,32.0,2426.0,75.8125,19,9.0,28.0,2115.0,75.53571428571429,,,,3,10,0.2767857142857082,1.0036643026004728,1.4736842105263157,1.2894736842105263,-7,0.3
0,3181,3283,2001,145,28,3.0,31.0,2316.0,74.70967741935483,25,5.0,30.0,2500.0,83.33333333333333,,,,1,5,-8.623655913978496,0.8965161290322581,1.12,1.0838709677419356,-4,0.2
1,3323,3428,2001,145,28,2.0,30.0,2293.0,76.43333333333334,25,3.0,28.0,1828.0,65.28571428571429,,,,1,5,11.147619047619045,1.1707512764405543,1.12,1.0453333333333332,-4,0.2
1,3345,3403,2001,145,26,6.0,32.0,2437.0,76.15625,23,6.0,29.0,2107.0,72.65517241379311,,,,3,2,3.5010775862068897,1.048187588989084,1.1304347826086956,1.0244565217391304,1,1.5
0,3235,3435,2001,145,25,5.0,30.0,2372.0,79.06666666666666,21,9.0,30.0,2330.0,77.66666666666667,,,,2,3,1.3999999999999915,1.0180257510729613,1.1904761904761905,1.1904761904761905,-1,0.6666666666666666
0,3328,3449,2001,145,26,5.0,31.0,2579.0,83.19354838709677,19,9.0,28.0,2053.0,73.32142857142857,,,,2,6,9.8721198156682,1.1346416730826643,1.368421052631579,1.2359932088285228,-4,0.3333333333333333
0,3397,3462,2001,145,29,2.0,31.0,2575.0,83.06451612903226,27,2.0,29.0,2310.0,79.65517241379311,,,,1,4,3.409343715239146,1.0428012847367685,1.0740740740740742,1.004778972520908,-3,0.25
1,3163,3256,2001,147,28,2.0,30.0,2631.0,87.7,28,4.0,32.0,2426.0,75.8125,1.0,1.0,1.0,1,3,11.887500000000003,1.1568013190436934,1.0,1.0666666666666667,-2,0.3333333333333333
1,3283,3449,2001,147,25,5.0,30.0,2500.0,83.33333333333333,19,9.0,28.0,2053.0,73.32142857142857,,,,5,6,10.01190476190476,1.1365481409319695,1.3157894736842106,1.2280701754385965,-1,0.8333333333333334
1,3323,3435,2001,147,28,2.0,30.0,2293.0,76.43333333333334,21,9.0,30.0,2330.0,77.66666666666667,,,,1,3,-1.2333333333333343,0.9841201716738197,1.3333333333333333,1.3333333333333333,-2,0.3333333333333333
1,3345,3462,2001,147,26,6.0,32.0,2437.0,76.15625,27,2.0,29.0,2310.0,79.65517241379311,,,,3,4,-3.4989224137931103,0.9560741341991341,0.9629629629629629,0.8726851851851852,-1,0.75
0,3163,3323,2001,151,28,2.0,30.0,2631.0,87.7,28,2.0,30.0,2293.0,76.43333333333334,2.0,1.0,0.5,1,1,11.266666666666666,1.1474051460968164,1.0,1.0,0,1.0
